epoch,train_loss,val_loss,train_error1,val_error1,train_error5,val_error5
1,2.1804213724143016,1.7352675044561583,50.296891404663896,55.97484342040589,29.28746067091089,32.564640490347315
2,1.9424244353207432,1.7404515921528068,34.70136220214502,25.646401315365196,24.78169748810592,23.9692530495399
3,1.802420877469323,1.6836481666664906,31.03388052622921,26.694619435351015,24.1529863832549,25.087352035597107
4,1.464382695727027,1.281032849241186,19.123297195354624,14.675052309602734,15.246245189350972,12.858142802133827
5,1.5285655260918818,1.3812655559542462,27.331470450861985,23.480084635843184,20.922109677830733,18.09923138675117
6,1.1915509653724328,1.0849530371146798,13.953894468274854,10.4821817543355,9.762486891191898,7.6170520475908745
7,1.0663358044299553,0.9379589114465721,12.0328327462759,10.20265694650881,8.347886784027551,4.961566437215424
8,0.9977040655164089,0.8758595408800179,12.696472221265253,11.041230788854023,8.260565903983746,7.617050794685412
9,0.8788848461240395,0.9459640409128388,10.845267194240947,13.277428851604128,6.671323826210596,8.385745450385713
10,0.8944923684308048,0.9374388472172532,14.285714288379111,15.653389563517166,8.08592388274326,13.556953414181237
11,0.7200521713697199,0.91601007876906,9.67516589123096,16.422082449155283,5.431365655012328,4.12299185912147
12,0.6822787057549813,0.6423942905302068,10.338805451494721,8.944794639518094,5.606007748203098,2.9350106634517203
13,0.5680462990738152,0.615246591786252,7.893817663109473,9.014676513245348,2.8815927482175994,0.7686944744288695
14,0.6077692182776897,0.5338842391051419,11.089765931774679,9.364080934237961,4.5406916328880556,4.682041293503431
15,0.5230534664825922,0.6010513739265986,9.290953585204647,9.364081270123265,1.4669926277291268,0.0
16,0.5099930665187389,0.46235113342603046,10.076842499578746,8.595387957964135,1.8861334264757232,3.4940614413748534
17,0.41263484836165987,1.1312966318417061,7.50960526114946,27.113907137590218,0.8382814855705476,21.17400402759523
18,0.362078311432503,0.3580765663161301,6.880894156298439,7.05800166953118,0.2794272249243761,0.0
19,0.36974289053559845,0.4275200077489404,7.474676888346295,8.106219544267418,0.34928396786587257,0.9783380802988972
20,0.3192055701501628,0.31393414487962035,6.444289159158544,5.939902774109697,0.3143556217109591,0.0
21,0.3529582409707974,0.3529764028340266,7.911281861502772,7.05800166953118,0.20957038071952638,0.0
22,0.33149219393584434,0.27756134595052917,7.457212764568112,6.778476952340199,0.10478519035976319,0.0
23,0.2812520473092076,0.28339890168314624,6.53161017510844,5.31097128472905,0.10478519035976319,0.0
24,0.25827092153498066,0.3757808110582337,5.990220024916326,9.503843338151313,0.0,0.0
25,0.2819318164281815,0.3004428083708368,6.933286788785864,6.988120558210227,0.08732099196646459,0.0
26,0.25586776292244956,0.22504338620010578,6.426824960765245,4.472396770613244,0.0,0.0
27,0.248110677483529,0.2812714099592466,5.867970636163278,6.079664596888165,0.017464198393298602,0.0
28,0.2089157079691617,0.2435603503327866,4.994760753806133,6.289309119778366,0.0,0.0
29,0.20949147179478164,0.2671322842772235,5.36150893338943,6.009784066702082,0.0,0.0
30,0.20581633144019576,0.2016075079379425,4.99476071649859,4.961565029696104,0.0,0.0
31,0.30619390274505703,0.2303179071488537,7.771568261032286,5.800141287216519,0.0,0.0
32,0.20761420783611848,0.26780385695330167,5.274187941422966,6.21942767257211,0.0,0.0
33,0.1786103865461586,0.1505897320458141,4.453370566306475,3.5639414810617893,0.0,0.0
34,0.16160740405893642,0.24412331539046755,3.999301482695941,6.498953152169392,0.0,0.0
35,0.1721271455985368,0.18425710051522898,4.226336024501208,4.4025165763124505,0.0,0.0
36,0.18877963511741042,0.14513480400889175,4.95983235701955,3.354299037461516,0.0,0.0
37,0.157967338940292,0.5565031337871325,4.051694003260721,14.605172269915798,0.0,0.0
38,0.14829232922871963,0.14054540825381637,4.069158289593247,3.2145354712784098,0.0,0.0
39,0.14821709047090828,0.1488198398773192,3.8770520566353355,4.192872053422263,0.0,0.0
40,0.1352181043026958,0.11768752329212898,3.632553316436784,2.9350112445865904,0.0,0.0
41,0.1719830905874834,0.15181650959637347,4.820118807180748,3.98322960982199,0.0,0.0
42,0.150430141487219,0.13771972636048566,4.313657053775231,3.6338226830184652,0.0,0.0
43,0.13373773708195275,0.13664791193106723,3.772266879599698,3.3542978751917616,0.0,0.0
44,0.13265278403508343,0.13940273429925087,3.6500175148300684,3.6338223471331617,0.0,0.0
45,0.12173945884832835,0.10007560310415418,3.1784841209035903,2.445842495004584,0.0,0.0
46,0.1279641169035847,0.13268415203967518,3.300733509656638,3.70370455674572,0.0,0.0
47,0.10254767291973906,0.1839628661849297,2.6545581317972164,5.101328350629615,0.0,0.0
48,0.14341275090006236,0.16260211484195636,3.9119804667460585,4.262753255378939,0.0,0.0
49,0.12757149937787424,0.149973582078076,3.300733472349094,3.4241797489190304,0.0,0.0
50,0.12064720521616927,0.39486532534943186,3.091163078305442,12.299091933574985,0.0,0.0
51,0.111512713955336,0.10633959874229611,2.8466643007993326,2.6554861008746116,0.0,0.0
52,0.12203951323892202,0.10547224843027207,3.6150890434283838,2.655487017894771,0.0,0.0
53,0.10111960734868858,0.11061066408348116,2.70695075096053,2.585605815938095,0.0,0.0
54,0.10070299226016462,0.11254650158098242,2.6196297216865077,3.1446557674767774,0.0,0.0
55,0.090714184950531,0.0902020615830778,2.4449877377535785,2.096436821106508,0.0,0.0
56,0.08598797746754759,0.09064330669298279,2.322738436939744,2.0964364852212185,0.0,0.0
57,0.08902892538541853,0.1377170847626019,2.4100594422303487,3.5639427339672523,0.0,0.0
58,0.09503007930525524,0.0855242110252547,2.549772978745011,2.026556200284716,0.0,0.0
59,0.08185979757761147,0.11026877835445018,2.0957037698876917,2.585605234803225,0.0,0.0
60,0.09411765254677446,0.07600057424468482,2.6370939200798063,1.747031728343316,0.0,0.0
61,0.10166587267972729,0.09719365675348572,2.794271705619451,2.236200142040019,0.0,0.0
62,0.08558215304475292,0.08784667350960977,2.252881643366578,2.3759622100680815,0.0,0.0
63,0.08437651828636646,0.26881781782744063,2.200488997555013,6.568833437105894,0.0,0.0
64,0.09245146793572585,0.08109590805322453,2.4275236272995073,2.2361988891345703,0.0,0.0
65,0.08086007631537051,0.06263998507995193,2.04331117470781,1.3976256279242278,0.0,0.0
66,0.07108608260360415,0.20915918659280847,1.746419839329377,5.310971711250048,0.0,0.0
67,0.07729517850391189,0.06114334421223231,2.113168018912674,1.1879811050340408,0.0,0.0
68,0.08378089629204757,0.3740653309432216,2.3576667457870997,8.38574386159496,0.0,0.0
69,0.11732481181142716,0.11330332998563825,3.073698967851385,2.9350106634517203,0.0,0.0
70,0.08189104673092573,0.08114945218435624,2.2528815687514623,2.236200142040019,0.0,0.0
71,0.09397143059954376,0.09292572238472772,2.410059391598665,2.5157231158263897,0.0,0.0
72,0.0907964619449748,0.17960166761418642,2.375130957504524,5.380852241436145,0.0,0.0
73,0.08490814095401406,0.08103255040886351,2.1655606514000993,1.9566749983280403,0.0,0.0
74,0.07767013900458208,0.3447190956541244,2.025847064253753,9.573725211878582,0.0,0.0
75,0.09301720811115917,0.09293153892960439,2.305274187914776,1.886793460486075,0.0,0.0
76,0.08307271171523856,0.05424664948971267,2.0957038205193754,1.327744425967552,0.0,0.0
77,0.07498572638223856,0.08351535759840205,2.1480964663309408,1.7470298036672602,0.0,0.0
78,0.07817427055676666,0.12460660087341699,2.0258469896386515,3.6338232641533352,0.0,0.0
79,0.07395912710235038,0.071331036144999,1.886133439799849,1.7470301395525496,0.0,0.0
80,0.0739624802826003,0.05747058955857506,1.8861333891681653,1.327743844832682,0.0,0.0
81,0.07531486322678473,0.1893993163966866,1.9559901827413455,4.682040131233691,0.0,0.0
82,0.07736539826124979,0.07528758316628172,1.8337407939882837,1.6072686526593714,0.0,0.0
83,0.07074174235750236,0.11749459519347139,1.7813482494400859,3.3542984563266316,0.0,0.0
84,0.0712453092660181,0.05229610239580575,1.7638840510468015,1.1180989860572055,0.0,0.0
85,0.068918898816172,0.07160615238441112,1.6765630963878806,1.6771505263866402,0.0,0.0
86,0.07117211717723176,0.05959790014641673,1.8337408446199674,1.5373874507026954,0.0,0.0
87,0.05782213040968775,0.04577002641539903,1.4844568767540949,0.9783365821438537,0.0,0.0
88,0.07893726856448081,0.07416892814457125,1.9385260216556048,1.7470313924580125,0.0,0.0
89,0.06919615362860962,0.06311777166131907,1.659098897994582,1.5373861977972467,0.0,0.0
90,0.06802918573296907,0.07125250619766514,1.676563021772779,1.6771501905013366,0.0,0.0
91,0.06895979398707337,0.05907095211950488,1.816276632902543,1.6072686526593714,0.0,0.0
92,0.06256379058550089,0.17884780343681844,1.5543137209589446,4.751922676731539,0.0,0.0
93,0.08407785171474397,0.09803829371804211,2.1306322173059584,2.375961293047908,0.0,0.0
94,0.07235949271148083,0.0631739318079252,1.9035976248690218,1.3976241297691843,0.0,0.0
95,0.06324108021279815,0.0947718146035173,1.4146000698567889,1.9566737454225773,0.0,0.0
96,0.06589096663939371,0.0959668556484703,1.7638840377226614,2.306080091091232,0.0,0.0
97,0.06514464270088001,0.0814020926201785,1.6940272068419375,1.8867925434659014,0.0,0.0
98,0.05520237523735798,0.07229568318292696,1.2923507450595366,1.607267735639212,0.0,0.0
99,0.06298320722895363,0.1314302179871282,1.6241704505763153,4.3326343666999065,0.0,0.0
100,0.06822735514886055,0.11209327188157102,1.7988124851409282,2.5856061518233986,0.0,0.0
101,0.06857756241912707,0.056692530466783804,1.6765630457561969,1.327743844832682,0.0,0.0
102,0.051925174837298964,0.04691042034131176,1.3272790405827664,1.1180989860572055,0.0,0.0
103,0.04316400753160456,0.05308481993623583,1.0653161019909163,1.1879814409193301,0.0,0.0
104,0.03808480489073914,0.05052835449503486,0.8382815228781055,1.1180993219424948,0.0,0.0
105,0.042983423851474654,0.03815723224891224,1.1002444614699556,0.7686929762738259,0.0,0.0
106,0.036874769879436727,0.04619985900345505,0.8906740807504292,1.1181002389626542,0.0,0.0
107,0.03705476089489656,0.061045098354731465,0.8906740807504292,1.5373874507026954,0.0,0.0
108,0.04456379641936536,0.040212143126648676,1.0478519169217577,0.7686948103141589,0.0,0.0
109,0.037379328433425535,0.06417369587928744,0.9430667265619945,1.5373874507026954,0.0,0.0
110,0.038175588132116786,0.038543316943715454,0.8906741313821129,1.048218701120689,0.0,0.0
111,0.039673732682786705,0.046942234187693464,0.9954592711101924,1.1181002389626542,0.0,0.0
112,0.036005662385292334,0.0393939465466577,0.9430667265619945,0.8385750952506754,0.0,0.0
113,0.0434770308977557,0.04905657586853126,1.1351728582565386,1.1879801880138672,0.0,0.0
114,0.03146476221020056,0.044325277008829544,0.7334963325183423,0.9783365821438537,0.0,0.0
115,0.03945794887970866,0.05252800688178784,0.9605309116311531,1.537387786587999,0.0,0.0
116,0.03389771733142844,0.04804394687288379,0.8732099196646885,1.1181002389626542,0.0,0.0
117,0.03654867564069404,0.046748726042332475,0.8906740807504292,1.1181002389626542,0.0,0.0
118,0.03413759947598626,0.05815022186246641,0.9430666759303108,1.6771501905013366,0.0,0.0
119,0.02831235175241218,0.05083077531607313,0.7334962952107844,1.3277429278125084,0.0,0.0
120,0.03485467588874455,0.04575104410887015,0.9605309249552789,1.1180989860572055,0.0,0.0
121,0.03293030304359965,0.053532073101136834,0.8732098823571306,1.6771501905013366,0.0,0.0
122,0.0320836756842935,0.041817656847707545,0.785888890390666,0.9084562972073513,0.0,0.0
123,0.03448115191882697,0.05073554038605767,0.9430666892544366,1.1181002389626542,0.0,0.0
124,0.032892356239912435,0.041121604292022856,0.8906741313821129,0.9084566330926407,0.0,0.0
125,0.030651994791224085,0.04930490177257506,0.7858889037147918,1.2578629787612954,0.0,0.0
126,0.02647725942405087,0.040729828251774375,0.6985678984242014,1.1879814409193301,0.0,0.0
127,0.03443377391622902,0.06245502501538715,0.785888890390666,1.3976253826746472,0.0,0.0
128,0.033963399469186244,0.058980901489342784,0.8033531767231921,1.3976253826746472,0.0,0.0
129,0.03550801548158273,0.046085460703744495,0.8208173244848069,1.1879805238991707,0.0,0.0
130,0.030327841548435847,0.06715250137612838,0.7509605815433105,1.607268988544675,0.0,0.0
131,0.031521545726333595,0.07451536935955223,0.820817287177249,2.2361998061547297,0.0,0.0
132,0.034123291507743264,0.044652660575823545,0.9954593590494198,1.1879814409193301,0.0,0.0
133,0.032170289469647985,0.06437481741422878,0.9081383670829553,1.7470301395525496,0.0,0.0
134,0.029239576294305146,0.04451164476974372,0.7334963325183423,0.9084562972073513,0.0,0.0
135,0.02877947010185766,0.050137719939964624,0.7684246919973674,1.0482190370059925,0.0,0.0
136,0.02625670644688546,0.038861850306527085,0.5413901501921004,0.8385754311359648,0.0,0.0
137,0.033662505644343345,0.046552155861939525,0.9081382791437278,0.9783378350493166,0.0,0.0
138,0.02839000399868221,0.04240442113462734,0.6636395016376042,1.1181002389626542,0.0,0.0
139,0.031346620638554555,0.05007121845777846,0.8382814855705476,0.9783378350493166,0.0,0.0
140,0.023684105296351517,0.06620421449072622,0.6636395389451621,1.607267735639212,0.0,0.0
141,0.030419965397268586,0.036735241718532985,0.7684246919973674,0.978337499164013,0.0,0.0
142,0.025781281429062844,0.054567857889509304,0.7334963325183423,1.3976250467893578,0.0,0.0
143,0.034169025351255974,0.04182302542056844,0.9779951100244517,0.8385750952506754,0.0,0.0
144,0.022820342422231715,0.04937152617632468,0.6461753405518635,1.1180993219424948,0.0,0.0
145,0.02402143664963848,0.040013139550707545,0.6636395016376042,0.9084566330926407,0.0,0.0
146,0.028191605138478893,0.052204026610887945,0.750960493604083,1.2578629787612954,0.0,0.0
147,0.02888506990663871,0.0368794884785208,0.7160320968174858,0.6988136083574972,0.0,0.0
148,0.025717173020218455,0.05438888749819715,0.7160321341250437,1.3277429278125084,0.0,0.0
149,0.028317668575727144,0.04015141851278471,0.8033531767231921,0.8385760122708348,0.0,0.0
150,0.029488543967787637,0.04246854531148528,0.7684246919973674,0.9084562972073513,0.0,0.0
151,0.02518461515279269,0.03608973605713171,0.7160321341250437,0.9084562972073513,0.0,0.0
152,0.022369428238025704,0.03619398787659336,0.6461753405518635,0.9084553801871778,0.0,0.0
153,0.02689855231132867,0.044380151552807445,0.750960493604083,1.1181002389626542,0.0,0.0
154,0.03323484808915703,0.04433597535530143,0.8906741180579871,0.8385760122708348,0.0,0.0
155,0.029415332085387588,0.04550262475496901,0.8033530887839646,0.9783384161841866,0.0,0.0
156,0.02236724375521714,0.054820738904631114,0.6287111421585792,1.1180993219424948,0.0,0.0
157,0.02555056980059951,0.050108296873476184,0.785888890390666,1.3976241297691843,0.0,0.0
158,0.024636985190860716,0.04287947638052731,0.6811037506625865,0.9783365821438537,0.0,0.0
159,0.019740741375939147,0.051643218618643856,0.5064618040372011,1.1180989860572055,0.0,0.0
160,0.024371516565853093,0.045689944229931535,0.6811037373384607,1.1180989860572055,0.0,0.0
161,0.01994887938501116,0.04449517452720993,0.523925914491258,0.9084562972073513,0.0,0.0
162,0.02396582256871823,0.03014612442063419,0.6112469437652805,0.7686948103141589,0.0,0.0
163,0.022943419283643036,0.04814648002667247,0.5763185096711396,1.2578623069907167,0.0,0.0
164,0.016550313454958013,0.04944441093692906,0.38421232734491184,1.1181002389626542,0.0,0.0
165,0.021560595615777025,0.045883203691989706,0.5413902141479099,1.1180989860572055,0.0,0.0
166,0.024464887368108607,0.042661864375584946,0.6112469943969643,0.9783378350493166,0.0,0.0
167,0.022888383765321405,0.036966850729900004,0.5763185976103671,0.8385760122708348,0.0,0.0
168,0.021666867268791242,0.044587642285038254,0.5413901128845566,1.0482177841005296,0.0,0.0
169,0.024662301535065923,0.05808153724562114,0.5763185976103671,1.3277429278125084,0.0,0.0
170,0.022614902025592878,0.03592478379263568,0.5763185469786976,0.8385750952506754,0.0,0.0
171,0.023047780601806754,0.04198232275947335,0.6112469064577226,0.9084562972073513,0.0,0.0
172,0.021253813863896194,0.045613210921642416,0.5413901501921004,0.8385750952506754,0.0,0.0
173,0.02601994311230773,0.03982982052207659,0.5763185736269492,0.9084562972073513,0.0,0.0
174,0.025372386368078096,0.04546549411231533,0.523925951798816,1.1879811050340408,0.0,0.0
175,0.02517722488501003,0.04804911490225192,0.6985679357317451,0.978337499164013,0.0,0.0
176,0.021635569692883737,0.04268001096751372,0.523925914491258,0.9084553801871778,0.0,0.0
177,0.024917422900502702,0.04182847025644771,0.6287111421585792,0.8385750952506754,0.0,0.0
178,0.02212602685365359,0.04595710121870957,0.593782745371982,0.9783365821438537,0.0,0.0
179,0.022810500742001652,0.040259193660265744,0.5413901501921004,0.8385750952506754,0.0,0.0
180,0.02405264964483358,0.04647830202863151,0.6636395389451621,0.9084562972073513,0.0,0.0
181,0.02096229271037446,0.029900092832030822,0.5763185096711396,0.7686948103141589,0.0,0.0
182,0.020454408818386803,0.03406993447068186,0.523925951798816,0.9084572142275107,0.0,0.0
183,0.021777258652424712,0.04517972268877456,0.6287111421585792,1.1180999030773648,0.0,0.0
184,0.021944044167621544,0.05013101322512623,0.5588543619095248,1.1180999030773648,0.0,0.0
185,0.016977628016694106,0.03583382050539963,0.45406915822563576,0.978337499164013,0.0,0.0
186,0.01914138247239769,0.03962855677528451,0.5064618040372011,0.7686935574087101,0.0,0.0
187,0.01932864683285652,0.03128744412414016,0.4889976056439025,0.7686935574087101,0.0,0.0
188,0.01842793422402086,0.037757357667056436,0.47153335661893436,0.978337499164013,0.0,0.0
189,0.019174416120926265,0.039073466549150435,0.47153335661893436,0.9783365821438537,0.0,0.0
190,0.019674682508928978,0.03861129632093413,0.5064617160979594,0.9783384161841866,0.0,0.0
191,0.01821295416078241,0.042949710155828776,0.5064617160979594,1.048218701120689,0.0,0.0
192,0.015249915615536099,0.04418388709613362,0.45406912091807783,1.257861389970543,0.0,0.0
193,0.019111886318646815,0.04294522168084844,0.4366050104640209,0.9084562972073513,0.0,0.0
194,0.01732371584731868,0.03808321760593804,0.523925951798816,0.8385750952506754,0.0,0.0
195,0.02063349341788894,0.03298497922161424,0.558854348585399,0.6988136083574972,0.0,0.0
196,0.020185885668566,0.04972868806348657,0.523925914491258,1.1180989860572055,0.0,0.0
197,0.016396572446213776,0.044606414512268405,0.41914076143905277,1.1180989860572055,0.0,0.0
198,0.02106557094234709,0.039569115975597036,0.558854311277841,0.9084562972073513,0.0,0.0
199,0.02042407042031683,0.04308878478628618,0.48899756833634456,1.1180999030773648,0.0,0.0
200,0.014351172754596339,0.039293933818591885,0.3667482168908407,1.1180989860572055,0.0,0.0
201,0.018851921128885254,0.038217657009448146,0.5064617160979594,0.9783384161841866,0.0,0.0
202,0.01576191126643815,0.048721246559310843,0.45406915822563576,1.1879801880138672,0.0,0.0
203,0.019606294480604265,0.04993523669297007,0.5064618040372011,1.327742591927219,0.0,0.0
204,0.015887940594769685,0.04291252966040835,0.41914076143905277,0.9783384161841866,0.0,0.0
205,0.018245400395732303,0.05348662743091084,0.38421232734491184,1.1879811050340408,0.0,0.0
206,0.022439028634460415,0.04686518698139344,0.5937827080644382,0.9084562972073513,0.0,0.0
207,0.013064647432373738,0.05400124096437237,0.2968914233176747,1.1879801880138672,0.0,0.0
208,0.012132424140255345,0.04962780210498661,0.296891372685991,1.1180989860572055,0.0,0.0
209,0.014083348241625883,0.04808223453447337,0.34928396786587257,1.0482196181408625,0.0,0.0
210,0.014778248581240279,0.04411730772388056,0.36674816625917117,0.978337499164013,0.0,0.0
211,0.016949257062936096,0.049344431059623745,0.523925914491258,0.978337499164013,0.0,0.0
212,0.01645093694767761,0.0417786861016857,0.45406915822563576,1.0482177841005296,0.0,0.0
213,0.02056080580975599,0.0462577344679191,0.7160321847567275,1.1180999030773648,0.0,0.0
214,0.017605831484215018,0.04868976290745805,0.41914072413149484,1.327743844832682,0.0,0.0
215,0.014512322569826121,0.060923793067430634,0.34928393055832885,1.4675062487460337,0.0,0.0
216,0.018716412626494438,0.04855911455824607,0.558854348585399,0.978337499164013,0.0,0.0
217,0.017960699370935678,0.05928600052076149,0.5413901501921004,1.1879801880138672,0.0,0.0
218,0.020766864802364365,0.048948631638167706,0.523925914491258,0.9783365821438537,0.0,0.0
219,0.015354397461739529,0.03876696462703284,0.34928396786587257,0.7686938932939995,0.0,0.0
220,0.015524492007356568,0.05278969869007188,0.38421232734491184,1.3976250467893578,0.0,0.0
221,0.021038566100392574,0.051158324797760765,0.6112469437652805,1.1180989860572055,0.0,0.0
222,0.019855571319350736,0.04967698459022117,0.5588543992170827,1.1180999030773648,0.0,0.0
223,0.021127705682502357,0.05129107335682602,0.6985679490558709,1.048218701120689,0.0,0.0
224,0.014865826224141185,0.04271242692077352,0.43660495983233716,1.1180989860572055,0.0,0.0
225,0.014520480441449355,0.045397184724098816,0.296891372685991,1.1180989860572055,0.0,0.0
226,0.012136625994300685,0.04598943053228634,0.34928396786587257,1.1879801880138672,0.0,0.0
227,0.01634580969297819,0.053719906775498205,0.41914076143905277,1.257861389970543,0.0,0.0
228,0.013643422217046178,0.04423725387116648,0.36674812895161324,1.048218701120689,0.0,0.0
229,0.015833398936185603,0.04263179865096267,0.41914076143905277,0.978337499164013,0.0,0.0
230,0.013989185648305076,0.04327651162213333,0.34928393055832885,1.048218701120689,0.0,0.0
231,0.02074980636498456,0.045788409788445276,0.45406912091807783,1.1180999030773648,0.0,0.0
232,0.017885096956056147,0.0518328037860092,0.523925951798816,0.9783384161841866,0.0,0.0
233,0.01818157363731129,0.04476239184955048,0.41914072413149484,1.1879814409193301,0.0,0.0
234,0.015366193814020327,0.048714492225317915,0.38421232734491184,1.048218701120689,0.0,0.0
235,0.01630834027685009,0.04458647436357561,0.41914072413149484,0.8385760122708348,0.0,0.0
236,0.012851689194162857,0.04596479314657294,0.3143555710792896,0.9084572142275107,0.0,0.0
237,0.023332199172210827,0.0491720900033255,0.6461753538759893,0.9783384161841866,0.0,0.0
238,0.017604996749192445,0.04673869338779496,0.47153335661893436,1.1181008200975384,0.0,0.0
239,0.015629999680816086,0.046012033331569134,0.43660495983233716,0.9084572142275107,0.0,0.0
240,0.01449898386343538,0.04460430894486976,0.36674816625917117,0.9084572142275107,0.0,0.0
241,0.013962727538405953,0.04509540223715024,0.3667482168908407,0.9783384161841866,0.0,0.0
242,0.017279927906688593,0.04182049135627403,0.4715334072506039,0.9783384161841866,0.0,0.0
243,0.012981400095037609,0.04496342038500151,0.38421236465245556,0.978337499164013,0.0,0.0
244,0.013166761735582368,0.04188879751642628,0.31435553377173164,0.8385760122708348,0.0,0.0
245,0.014249535265612541,0.04455565065562017,0.38421236465245556,1.0482196181408625,0.0,0.0
246,0.01603232866847303,0.04790030097020081,0.45406912091807783,0.9783384161841866,0.0,0.0
247,0.01600786568135039,0.04492040621253429,0.43660495983233716,0.9084572142275107,0.0,0.0
248,0.016436015979370278,0.043418354984141164,0.45406915822563576,0.978337499164013,0.0,0.0
249,0.015375543949807436,0.04566709263280169,0.45406915822563576,0.9783384161841866,0.0,0.0
250,0.018702947481760154,0.0525098661654567,0.45406915822563576,1.1879811050340408,0.0,0.0
